Nombre del anuncio,Resultados,Alcance,Impresiones,Coste_resultados,Importe_gastado,Dias_transcurridos,Clasificacion_descripcion,Lugar_descripcion,Objetivo_descripcion,Red_Social_descripcion,Name
24040104CVAESPEGENERHUEJ18-MAHYMTHRFB CR Huejutla Orquesta,491,1181,1292,0.069572,34.16,7,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24040106CVAESPEGENERTEHU18-MAHYMTHRFB CC Tehuetlán Unidad Deportiva,2571,2857,3485,0.063162,162.39,7,Especiales,Tehuetlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMINTFB CC Cd. Sahagún Cancha Cachibol,5986,13402,14620,0.026246,157.11,7,Especiales,Cd. Sahagún,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24031806CVAESPEGENERTEHU18-MAHYMINTFB CC Tehuetlán Unidad Deportiva,4352,7977,9350,0.037525,163.31,7,Especiales,Tehuetlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMINTFB CC Huejutla Campo Béisbol,2656,5916,6383,0.025132,66.75,7,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMTHRFB CC Almoloya Equipo Ejercicio,3823,4710,5800,0.063223,241.7,7,Especiales,Almoloya,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMINTFB CC Jaltocán Viviendas Drenaje,5604,8745,11692,0.042864,240.21,7,Especiales,Jaltocán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMTHRFB CC Jaltocán Viviendas Drenaje,3625,4016,4900,0.06712,243.31,7,Especiales,Jaltocán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMINTFB CC Atlapexco Auditorio,6181,9967,13837,0.041838,258.6,7,Especiales,Atlapexco,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMTHRFB CC Atlapexco Auditorio,3536,6288,7675,0.072305,255.67,7,Especiales,Atlapexco,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMTHRFB CC Huejutla Campo Béisbol,1522,2143,2492,0.066833,101.72,6,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040107CVAESPEGENERCHIM18-MAHYMTHRFB CC Chimalpa Equipo Ejercicio,2459,2660,3083,0.061411,151.01,6,Especiales,Chimalpa,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24031803CVAESPEGENERHUAU18-MAHYMINTFB CR Huautla Unidad Deportiva V2,3616,6779,7506,0.039867,144.16,6,Especiales,Huautla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040104CVAESPEGENERHUEJ18-MAHYMINTFB CR Huejutla Orquesta,3537,7658,8384,0.025847,91.42,6,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040107CVAESPEGENERCHIM18-MAHYMINTFB CC Chimalpa Equipo Ejercicio,5288,9503,10325,0.028642,151.46,6,Especiales,Chimalpa,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMINTFB CC SanFelOri Presa,3326,5777,7075,0.043443,144.49,6,Especiales,San Felipe Orizatlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24031803CVAESPEGENERHUAU18-MAHYMTHRFB CR Huautla Unidad Deportiva V2,2129,2222,2793,0.06706,142.77,6,Especiales,Huautla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMTHRFB CC SanFelOri Presa,2081,2128,2694,0.069534,144.7,6,Especiales,San Felipe Orizatlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMINTFB CC Molango Cancha Santa Cruz,3598,6603,8236,0.044113,158.72,6,Especiales,Molango,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040104CVAESPEGENERHUEJ18-MAHYMTHRFB CR Huejutla Orquesta,544,1448,1601,0.074007,40.26,6,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMTHRFB CC Cd. Sahagún Cancha Cachibol,2479,3211,3557,0.059915,148.53,6,Especiales,Cd. Sahagún,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040106CVAESPEGENERTEHU18-MAHYMTHRFB CC Tehuetlán Unidad Deportiva,2213,2617,3146,0.067153,148.61,6,Especiales,Tehuetlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMTHRFB CC Molango Cancha Santa Cruz,2247,2294,2958,0.070093,157.5,6,Especiales,Molango,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMINTFB CC Cd. Sahagún Cancha Cachibol,5478,12303,12967,0.027568,151.02,6,Especiales,Cd. Sahagún,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24031806CVAESPEGENERTEHU18-MAHYMINTFB CC Tehuetlán Unidad Deportiva,4264,9057,10288,0.035291,150.48,6,Especiales,Tehuetlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMINTFB CC Huejutla Campo Béisbol,2000,4719,5004,0.02665,53.3,6,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMTHRFB CC Almoloya Equipo Ejercicio,3772,4287,5234,0.062492,235.72,6,Especiales,Almoloya,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMINTFB CC Almoloya Equipo Ejercicio,8579,16664,19954,0.026012,223.16,6,Especiales,Almoloya,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMINTFB CC Jaltocán Viviendas Drenaje,5048,8877,10420,0.047102,237.77,6,Especiales,Jaltocán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMTHRFB CC Jaltocán Viviendas Drenaje,3539,3700,4478,0.067635,239.36,6,Especiales,Jaltocán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMINTFB CC Atlapexco Auditorio,6122,12433,15456,0.042431,259.76,6,Especiales,Atlapexco,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMTHRFB CC Atlapexco Auditorio,3658,4940,5913,0.070213,256.84,6,Especiales,Atlapexco,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24040104CVAESPEGENERHUEJ18-MAHYMINTFB CR Huejutla Orquesta,3233,7097,7848,0.027807,89.9,5,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMTHRFB CC SanFelOri Presa,1667,1703,2167,0.070786,118,5,Especiales,San Felipe Orizatlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMINTFB CC Huejutla Campo Béisbol,2176,5194,5636,0.026985,58.72,5,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMTHRFB CC Huejutla Campo Béisbol,1431,1901,2258,0.069811,99.9,5,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040107CVAESPEGENERCHIM18-MAHYMTHRFB CC Chimalpa Equipo Ejercicio,2469,2761,3212,0.064573,159.43,5,Especiales,Chimalpa,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24031803CVAESPEGENERHUAU18-MAHYMINTFB CR Huautla Unidad Deportiva V2,3575,7050,8247,0.040618,145.21,5,Especiales,Huautla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040107CVAESPEGENERCHIM18-MAHYMINTFB CC Chimalpa Equipo Ejercicio,5499,9864,11044,0.028893,158.88,5,Especiales,Chimalpa,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMINTFB CC SanFelOri Presa,2503,5503,6597,0.047095,117.88,5,Especiales,San Felipe Orizatlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24031803CVAESPEGENERHUAU18-MAHYMTHRFB CR Huautla Unidad Deportiva V2,1996,2173,2730,0.071283,142.28,5,Especiales,Huautla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMINTFB CC Molango Cancha Santa Cruz,3239,6095,7444,0.044659,144.65,5,Especiales,Molango,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040104CVAESPEGENERHUEJ18-MAHYMTHRFB CR Huejutla Orquesta,598,1631,1821,0.076722,45.88,5,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMTHRFB CC Cd. Sahagún Cancha Cachibol,2606,3498,3810,0.06368,165.95,5,Especiales,Cd. Sahagún,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040106CVAESPEGENERTEHU18-MAHYMTHRFB CC Tehuetlán Unidad Deportiva,1933,2402,2852,0.070253,135.8,5,Especiales,Tehuetlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMTHRFB CC Molango Cancha Santa Cruz,2056,2114,2770,0.070452,144.85,5,Especiales,Molango,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMINTFB CC Cd. Sahagún Cancha Cachibol,6039,13455,14229,0.027339,165.1,5,Especiales,Cd. Sahagún,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24031806CVAESPEGENERTEHU18-MAHYMINTFB CC Tehuetlán Unidad Deportiva,3626,7775,9137,0.038163,138.38,5,Especiales,Tehuetlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMTHRFB CC Almoloya Equipo Ejercicio,3552,3953,4823,0.064226,228.13,5,Especiales,Almoloya,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMINTFB CC Almoloya Equipo Ejercicio,8306,17149,20713,0.027706,230.13,5,Especiales,Almoloya,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMINTFB CC Jaltocán Viviendas Drenaje,4843,8098,9308,0.048592,235.33,5,Especiales,Jaltocán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMTHRFB CC Jaltocán Viviendas Drenaje,3227,3380,4181,0.071971,232.25,5,Especiales,Jaltocán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMINTFB CC Atlapexco Auditorio,5499,9941,11682,0.044792,246.31,5,Especiales,Atlapexco,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMTHRFB CC Atlapexco Auditorio,3482,3760,4717,0.071017,247.28,5,Especiales,Atlapexco,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040501CVAESPEGENERYAHU18-MAHYMINTFB CC Yahualica Casa de Salud,9597,13787,26275,0.051661,495.79,5,Especiales,Yahualica,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040501CVAESPEGENERYAHU18-MAHYMINTFB CC Yahualica Casa de Salud,4894,7476,12096,0.099834,488.59,5,Especiales,Yahualica,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24040104CVAESPEGENERHUEJ18-MAHYMINTFB CR Huejutla Orquesta,1109,2548,2622,0.027746,30.77,4,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMINTFB CC SanFelOri Presa,1167,2426,2687,0.050009,58.36,4,Especiales,San Felipe Orizatlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMTHRFB CC SanFelOri Presa,751,920,1011,0.074754,56.14,4,Especiales,San Felipe Orizatlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040106CVAESPEGENERTEHU18-MAHYMTHRFB CC Tehuetlán Unidad Deportiva,711,959,1035,0.072363,51.45,4,Especiales,Tehuetlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMTHRFB CC Molango Cancha Santa Cruz,539,676,723,0.071095,38.32,4,Especiales,Molango,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMINTFB CC Cd. Sahagún Cancha Cachibol,2229,5148,5232,0.027133,60.48,4,Especiales,Cd. Sahagún,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMINTFB CC Huejutla Campo Béisbol,763,1961,2010,0.02886,22.02,4,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMINTFB CC Almoloya Equipo Ejercicio,2785,6516,6933,0.031167,86.8,4,Especiales,Almoloya,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMTHRFB CC Jaltocán Viviendas Drenaje,1303,1506,1676,0.072233,94.12,4,Especiales,Jaltocán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMTHRFB CC SanFelOri Presa V2,2094,5204,6223,0.115769,242.42,4,Especiales,San Felipe Orizatlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMINTFB CC Cd. Sahagún Cancha Cachibol V2,23,70,79,0.174783,4.02,4,Especiales,Cd. Sahagún,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMINTFB CC Almoloya Equipo Ejercicio V2,9,21,22,0.018889,0.17,4,Especiales,Almoloya,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMTHRFB CC Jaltocán Viviendas Drenaje V2,1,2,2,0.05,0.05,4,Especiales,Jaltocán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMTHRFB CC Huejutla Campo Béisbol,545,769,828,0.07044,38.39,4,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040107CVAESPEGENERCHIM18-MAHYMTHRFB CC Chimalpa Equipo Ejercicio,850,1045,1101,0.064741,55.03,4,Especiales,Chimalpa,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24031803CVAESPEGENERHUAU18-MAHYMINTFB CR Huautla Unidad Deportiva V2,996,2047,2171,0.043343,43.17,4,Especiales,Huautla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040107CVAESPEGENERCHIM18-MAHYMINTFB CC Chimalpa Equipo Ejercicio,1916,3943,4084,0.028899,55.37,4,Especiales,Chimalpa,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24031803CVAESPEGENERHUAU18-MAHYMTHRFB CR Huautla Unidad Deportiva V2,689,849,927,0.070769,48.76,4,Especiales,Huautla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMINTFB CC Molango Cancha Santa Cruz,892,1822,1950,0.044776,39.94,4,Especiales,Molango,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040104CVAESPEGENERHUEJ18-MAHYMTHRFB CR Huejutla Orquesta,187,388,413,0.073209,13.69,4,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMTHRFB CC Cd. Sahagún Cancha Cachibol,957,1314,1354,0.064326,61.56,4,Especiales,Cd. Sahagún,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24031806CVAESPEGENERTEHU18-MAHYMINTFB CC Tehuetlán Unidad Deportiva,1319,3108,3284,0.039037,51.49,4,Especiales,Tehuetlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMTHRFB CC Almoloya Equipo Ejercicio,1509,1799,1987,0.064745,97.7,4,Especiales,Almoloya,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMINTFB CC Jaltocán Viviendas Drenaje,1659,2961,3155,0.053659,89.02,4,Especiales,Jaltocán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040501CVAESPEGENERYAHU18-MAHYMINTFB CC Yahualica Casa de Salud,3422,7335,9860,0.055018,188.27,4,Especiales,Yahualica,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040501CVAESPEGENERYAHU18-MAHYMINTFB CC Yahualica Casa de Salud,1865,3734,4553,0.111019,207.05,4,Especiales,Yahualica,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040701CVAESPEGENERHUAU18-MAHYMTHRFB CC Cancha Escuela,200,507,527,0.0778,15.56,4,Especiales,Huautla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040701CVAESPEGENERHUAU18-MAHYMINTFB CC Cancha Escuela,925,1955,2121,0.033351,30.85,4,Especiales,Huautla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMINTFB CC Molango Cancha Santa Cruz V2,1196,3473,3874,0.160334,191.76,4,Especiales,Molango,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMTHRFB CC Almoloya Equipo Ejercicio V2,7,8,8,0.05,0.35,4,Especiales,Almoloya,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMINTFB CC Jaltocán Viviendas Drenaje V2,36,67,67,0.038889,1.4,4,Especiales,Jaltocán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMINTFB CC Atlapexco Auditorio,2197,3931,4206,0.044766,98.35,4,Especiales,Atlapexco,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMTHRFB CC Atlapexco Auditorio,1408,1644,1880,0.071243,100.31,4,Especiales,Atlapexco,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMINTFB CC Atlapexco Auditorio V2,12,42,42,0.05,0.6,4,Especiales,Atlapexco,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMTHRFB CC SanFelOri Presa V2,2864,3417,4503,0.076306,218.54,3,Especiales,San Felipe Orizatlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMINTFB CC Molango Cancha Santa Cruz V2,4920,8774,12419,0.048419,238.22,3,Especiales,Molango,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMTHRFB CC Cd. Sahagún Cancha Cachibol V2,4262,5059,5835,0.060331,257.13,3,Especiales,Cd. Sahagún,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040106CVAESPEGENERTEHU18-MAHYMTHRFB CC Tehuetlán Unidad Deportiva V2,3805,4276,5482,0.070018,266.42,3,Especiales,Tehuetlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040108CVAESPEGENERMOLA18-MAHYMTHRFB CC Molango Cancha Santa Cruz V2,3860,4317,6088,0.076529,295.4,3,Especiales,Molango,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040105CVAESPEGENERCDSA18-MAHYMINTFB CC Cd. Sahagún Cancha Cachibol V2,9124,18462,20725,0.028267,257.91,3,Especiales,Cd. Sahagún,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMINTFB CC Atlapexco Auditorio V2,6749,12566,15729,0.046284,312.37,3,Especiales,Atlapexco,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040101CVAESPEGENERATLA18-MAHYMTHRFB CC Atlapexco Auditorio V2,4351,4560,5863,0.070938,308.65,3,Especiales,Atlapexco,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040107CVAESPEGENERCHIM18-MAHYMTHRFB CC Chimalpa Equipo Ejercicio V2,4043,4407,5303,0.06205,250.87,3,Especiales,Chimalpa,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040101CVAESPEGENERSFOR18-MAHYMINTFB CC SanFelOri Presa V2,5532,9183,12665,0.051179,283.12,3,Especiales,San Felipe Orizatlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040104CVAESPEGENERHUEJ18-MAHYMTHRFB CR Huejutla Orquesta V2,1300,3190,3738,0.082462,107.2,3,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24031806CVAESPEGENERTEHU18-MAHYMINTFB CC Tehuetlán Unidad Deportiva V2,6435,11890,15642,0.042005,270.3,3,Especiales,Tehuetlán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMINTFB CC Huejutla Campo Béisbol V2,4410,10072,11091,0.027884,122.97,3,Especiales,Huejutla,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMTHRFB CC Almoloya Equipo Ejercicio V2,4724,4879,6206,0.062621,295.82,3,Especiales,Almoloya,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24032701CVAESPEGENERALMO18-MAHYMINTFB CC Almoloya Equipo Ejercicio V2,8910,16153,19725,0.033278,296.51,3,Especiales,Almoloya,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMINTFB CC Jaltocán Viviendas Drenaje V2,5877,7965,9900,0.052678,309.59,3,Especiales,Jaltocán,Interacción,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24032801CVAESPEGENERJALT18-MAHYMTHRFB CC Jaltocán Viviendas Drenaje V2,4305,4640,5747,0.071607,308.27,3,Especiales,Jaltocán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040101CVAESPEGENERHUEJ18-MAHYMTHRFB CC Huejutla Campo Béisbol V2,2179,3052,3640,0.074227,161.74,3,Especiales,Huejutla,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
